"aka","year","site","ld","fl","hdCt","source","demo","Ax","Ly","nn1","nn2","nn3","nn4","nn5","nn6","nn7","unit"
"xs84",2005,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xs84",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xs84",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xs90",2007,"spp",1,1,1,"ice.csv; discrepancy between demo and surv","flw",683728.000513131,191898.117842033,0.863862522661193,1.76438433851042,2.07651026477933,6.01767140765028,6.21959485265253,7.65515316581644,8.68927978212914,"east"
"xs90",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"xs90",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"xt91",2007,"spp",1,1,1,"ice.csv; discrepancy between demo and surv","flw",683441.467540246,191910.592774458,2.58033507314035,4.6902457191741,8.12667658975198,8.19836903195036,9.38524721119049,9.45867439143995,10.7710284491233,"west"
"xt91",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xt91",2015,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xt91",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xu38",2007,"spp",1,1,1,"autoAssign","flw",683337.942733518,191906.689409263,2.07719871151357,2.19958234359655,2.58917946517676,2.93750909833525,3.2372226092281,3.6011639744042,4.15998773553135,"west"
"xu38",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xu38",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xx22",2014,"spp",1,1,1,"autoAssign","flw",683718.882,191904.139,0.957760930456636,0.96278998519144,1.0001312413729,1.88124571759369,2.18216956257782,2.67569958090794,3.73194371173616,"east"
"xx22",2015,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"xx22",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"xx76",2010,"spp",1,1,1,"autoAssign","flw",683899.474,191963.023,7.33686180941574,7.35111527017511,8.79759976893609,9.94787553933813,10.2935272193717,10.6273145076709,11.2727347504406,"east"
"xx76",2014,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"xx76",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ya99",1997,"spp",1,1,1,"ice.csv; make ice for 97 not ambiguous;tag=2142","flw",683427.072480322,191919.851347269,3.1958723701861,3.24942929024491,3.34873731288156,14.5987179380143,15.8819937125952,26.28929256519,26.6909245505646,"west"
"ya99",2005,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ya99",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ya99",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"yb89",2016,"spp",1,1,1,"ice.csv; Using head count from surv due to grazing","flw",683367.099,191920.357,1.13088011551748,1.82717448835621,3.17157669642933,5.08694849586904,5.23177340876572,5.38097469213237,5.61979351134902,"west"
"yd17",2003,"spp",1,1,3,"autoAssign","flw",683559.661043558,191894.831683506,2.47174563536374,3.07398920373537,4.84366224693992,4.91182807065008,7.62654954138252,12.8689061983881,15.156256816292,"east"
"yd17",2005,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"yd17",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"yd17",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"yd86",2014,"spp",1,1,1,"autoAssign","flw",683913.4775,191973.0545,6.82263016474793,15.1300081321613,21.245098117051,23.0315898224926,23.2079610528964,23.7668595093316,24.0054288733332,"east"
"yd86",2015,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"yd86",2016,"spp",1,1,1,"autoAssign","flw",683913.4775,191973.0545,15.1300081321613,21.245098117051,23.0315898224926,24.0054288733332,24.1364365385696,26.7774985703282,28.1328782990473,"east"
"yf79",1996,"spp",1,1,1,"ice.csv; entirely unambiguous hdCt;tag=1013","flw",683502.935852432,191918.60555229,3.41456521096879,3.69797581726608,7.4659852404214,7.80160604807266,8.09458121213902,8.17825269536228,8.45084871635535,"west"
"yf79",2005,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"yf79",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"yf79",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"yh03",2003,"spp",1,1,5,"autoAssign","flw",683562.114877212,191894.534653402,2.47174563536374,4.92247950599434,5.47983899171683,7.1040244598858,8.33868339312549,10.4031355100789,17.4451633843661,"east"
"yh03",2005,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"yh03",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"yh03",2010,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"yh03",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ym42",2009,"spp",1,1,6,"autoAssign","flw",683649.064320043,191914.549547483,1.74529991699784,2.51253176010694,2.7078827800778,2.81008186455899,5.52595211591307,6.3727794808574,7.06312478418636,"east"
"ym42",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ym42",2014,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ym42",2015,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ym42",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ym62",2001,"spp",1,1,5,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683343.166418032,191909.789535261,5.88815251437096,5.95189906301316,5.99977524412316,6.40936708740512,6.43636262923007,6.59414845143317,6.78435437379547,"west"
"ym62",2005,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ym62",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ym62",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ym63",1996,"spp",1,1,1,"ice.csv; entirely unambiguous hdCt;tag=1132","flw",683427.52551344,191920.7215386,0.578249946004301,0.648509830231594,1.0042195974854,1.1265469364701,1.18291927030049,1.26366213839317,1.53431580837974,"west"
"ym63",2005,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ym63",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ym63",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"yn21",1998,"spp",1,1,1,"ice.csv; unambiguous hdCt;tag=3476","flw",683447.197925805,191919.687577919,10.4524434012161,32.3263434862708,39.8812117648549,40.7879771127533,49.8303214976871,84.0473343010222,95.2058748638025,"west"
"yn21",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"yq57",1996,"spp",1,1,1,"ice.csv; entirely unambiguous hdCt;tag=1165","flw",683351.729085942,191908.212814018,1.51946659531928,2.29670319822995,2.52511455068431,2.56715171558379,10.8373087528325,11.0035917032235,11.7831609545592,"west"
"yq57",2007,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"yq57",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"yq95",2015,"spp",1,1,1,"autoAssign","flw",683631.937,191916.233,12.7090302974371,13.9001653736832,18.6119441279959,20.3690475232058,38.5927730740522,59.3774819450074,63.79419447345,"east"
"yq95",2016,"spp",1,1,3,"autoAssign","flw",683631.937,191916.233,6.07611986033195,10.302822380428,12.7090302974371,19.5045176278173,22.1865316916155,27.2850604174301,38.5927730740522,"east"
"yt56",1996,"spp",1,1,1,"ice.csv; tbl_inflobs961 & paper;tag=1237","flw",683655.729816291,191895.769546251,7.28856007728959,9.87048418261014,29.2106484024913,30.5205199332775,56.7870540009331,85.4279508720578,98.2321836519042,"east"
"yy12",2001,"spp",1,1,1,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683459.735445443,191911.919719086,0.976759737151372,3.54924342335951,5.92182696061667,6.59704405958214,7.58320394184457,8.41867288475279,8.4958535157897,"west"
"yz12",2010,"spp",1,1,1,"autoAssign","flw",683916.97,191967.746,1.45375058085148,18.1222720705127,21.6951642105054,22.2274348947517,22.4707416398234,22.5152348155477,25.9016198688118,"east"
"yz12",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"yz12",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"za43",2001,"spp",1,1,2,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683350.262393651,191905.354027047,0.912645609179149,1.91121754318404,2.12944038909116,2.71710343791347,2.88225699934295,2.898983207556,4.16150342860671,"west"
"za43",2005,"spp",1,0,NA,"ice.csv; basal pla in spp2005","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"za43",2007,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"za43",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"za44",2007,"spp",1,1,1,"autoAssign","flw",683367.111426123,191919.787472107,0.874381490611954,1.51820459504456,1.62544958349971,2.61949929251465,2.9771682424238,4.31765371357425,4.47326860554141,"west"
"za44",2010,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"za44",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"za47",1998,"spp",1,1,2,"ice.csv; unambiguous hdCt;tag=3308","flw",683756.655343344,191911.59120404,3.30495177209474,20.0501540766978,21.2802554892734,23.3537603461529,43.4994790409636,43.6310078074109,47.8435408339386,"east"
"za47",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"za47",2007,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"za47",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ze61",2015,"spp",1,1,1,"autoAssign","flw",683450.992,191923.52,2.76593130784554,2.78656376229834,3.18911727604357,3.83889446183114,5.65388554001388,6.54346832837386,11.1755386894935,"west"
"ze61",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ze73",2009,"spp",1,1,2,"autoAssign","flw",683584.614928863,191897.509647106,10.1494551739979,10.7648791733083,11.587044801295,12.5812423180578,13.6338602365683,14.3027698323807,14.3883062368439,"east"
"ze73",2010,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ze73",2014,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ze73",2015,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ze73",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"zi58",1996,"spp",1,1,1,"ice.csv; entirely unambiguous hdCt;tag=1231","flw",683524.959897519,191907.856131102,1.16951188156561,1.25974200621179,3.05519611388521,3.199973392548,3.86953346499927,5.30599029707321,5.77656310203416,"west"
"zi58",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"zi58",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"zn94",2013,"spp",1,1,1,"autoAssign","flw",683350.983,191910.072,0.611190655220191,0.626282847963081,1.32069340816234,1.34465608988781,1.48984619106248,5.79715206817995,9.45525223397965,"west"
"zn94",2014,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"zn94",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"zq12",2016,"spp",1,1,1,"ice.csv; Using head count from surv due to grazing","flw",683346.121,191899.605,1.76982447217852,1.84457333217067,2.72819400352686,2.99244501479673,3.53374687036708,5.25365532265309,7.51566428775747,"west"
"zs03",2001,"spp",1,1,1,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683343.002778862,191903.791991997,4.45302231600483,4.79319599908455,4.99940534238389,5.37754155059079,5.99977524412316,6.45286566160587,6.55555600022323,"west"
"zs03",2005,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"zs03",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"zs03",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"zw18",2001,"spp",1,1,1,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683461.91285882,191923.611152306,3.57169656929046,3.58234427100051,3.96754917479881,5.14649898819742,5.96947083548724,6.84608750812475,7.17655406758494,"west"
"zw18",2005,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"zw18",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"zw18",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ab81",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ad82",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"af05",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah50",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"am29",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"am36",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"am37",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"an85",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ap96",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"as78",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"as88",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"at01",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"at19",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"au49",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ba44",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ba62",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"bc10",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"bc46",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"bc49",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"bd25",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"bd66",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"be71",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"bf00",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"bf58",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"bh68",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"bn61",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"bx44",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"bx86",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"bz59",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"cd99",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"cj12",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"cn48",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"cp18",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"cs46",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"cu18",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"cw38",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"cx52",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"cx88",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"cy27",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"cz06",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"cz29",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"da29",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dc44",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"df89",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dh79",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dj75",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dq19",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dq96",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ds35",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dy69",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dz37",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ea81",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ec68",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ef68",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"eh08",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"eh20",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"eh38",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"eq03",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"es96",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ew31",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ey51",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fb98",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"fe57",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"fm51",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fq39",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"fr26",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fs53",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"fy83",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"fz12",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"gf15",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"gy90",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"gy98",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"gz16",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ha73",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"hg19",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"hh01",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"hj95",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"hq28",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"hs25",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"hx92",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ic15",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"jb05",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"jk17",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"jm32",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"jq90",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"jr20",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"jx00",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"kd08",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"mb32",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"mc34",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"md44",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"mf12",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"mu35",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"mu65",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ne31",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"nf79",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"nk05",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"nk15",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"nn39",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ns05",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"pp28",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"qu15",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"re18",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"rw34",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ss78",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"sy49",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"tg42",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"tg83",1996,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
