row,pos,cg_pla_id,exp_nm,site_of_origin_pedigree,measure_yr,measure_dt,pla_status_desc,basal_rosette_ct,flowering_rosette_ct,basal_lf_ct,longest_basal_lf,longest_cauline_lf,hdct,min_hd_height,max_hd_height,wrinkled_lvs_pres,insects,ant1,ant2to10,ant_gt10,aphid1,aphid2to10,aphid11to80,aphid_gt80,lf_miner,lf_rolled,ant_nest,lf_hopper,pupa,egg_sac,beetle,grasshopper,spittle,wht_fuzzy,wht_scary,other_note,insects_note,yr_planted,ld,fl,hd_ct,ach_ct
26,980,714,1997,Staff,2007,2007-07-20,flowering,NA,1,0,0,NA,1,58,58,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,199
34,963,730,1997,Nessman,2007,2007-07-19,flowering,NA,1,7,28,NA,1,24,31,0,11-80 aphids;pupa,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1997,1,1,1,64
26,963,783,1997,Nessman,2007,2007-07-20,fl based on dud & vd (includeForHdCt=0),NA,1,8,18,NA,0,12,12,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,0,0
19,967,799,1997,WoLf,2007,2007-07-23,flowering,NA,1,0,NA,NA,1,44,44,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,6
25,970,806,1997,WoLf,2007,2007-07-23,flowering,NA,2,0,0,NA,2,24,26,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,194
22,972,810,1997,Tplot/Tower,2007,2007-07-20,flowering,NA,2,23,29,NA,2,40,41,0,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,265
21,970,816,1997,Staff,2007,2007-07-23,flowering,NA,4,4,27,NA,4,40,50,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,4,738
29,978,820,1997,Martinson,2007,2007-07-20,flowering,NA,1,22,34,NA,1,36,36,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,173
30,973,832,1997,Nessman,2007,2007-07-20,flowering,NA,4,0,0,NA,4,55,58,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,4,675
23,971,885,1997,NWlf,2007,2007-07-23,flowering,NA,2,9,31,NA,2,41,64,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,622
31,983,890,1997,Lf,2007,2007-07-25,flowering,NA,1,5,28,NA,1,67,67,0,>80 aphids;>10 ants,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,238
22,963,897,1997,Tplot/Tower,2007,2007-07-19,flowering,NA,1,8,36,NA,1,58,58,0,11-80 aphids;2-10 ants;egg sac,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,1997,1,1,1,221
32,964,901,1997,Tplot/Tower,2007,2007-07-25,flowering,NA,1,15,27,NA,1,43,43,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,176
33,965,906,1997,LoefflerC,2007,2007-07-25,flowering,NA,1,2,21,NA,1,56,56,0,>80 aphids;1 ant;thorn hopper,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,212
31,976,914,1997,Staff,2007,2007-07-25,flowering,NA,1,7,28,NA,1,52,52,0,11-80 aphids;>10 ants,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,203
28,972,917,1997,Staff,2007,2007-07-24,flowering,NA,1,9,31,NA,1,19,19,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,0,0
30,968,922,1997,Tplot/Tower,2007,2007-07-20,flowering,NA,2,0,0,NA,2,59,61,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,398
23,968,923,1997,Tplot/Tower,2007,2007-07-23,flowering,NA,2,9,30,NA,2,25,51,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,416
30,970,954,1997,Nessman,2007,2007-07-20,flowering,NA,1,29,34,NA,1,63,63,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,73
24,966,977,1997,NWlf,2007,2007-07-20,flowering,NA,1,0,0,NA,1,21,21,0,11-80 aphids;2-10 ants;ant nest,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,21
27,973,991,1997,Staff,2007,2007-07-23,flowering,NA,1,15,30,NA,1,29,29,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,112
30,964,1011,1997,Tplot/Tower,2007,2007-07-20,flowering,NA,1,11,33,NA,1,48,48,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,220
38,975,1030,1997,Lf,2007,2007-07-19,flowering,NA,1,15,21,NA,1,59,59,0,11-80 aphids;1 ant;wht fuzzy,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,1997,1,1,1,146
22,976,1032,1997,LoefflerC,2007,2007-07-20,flowering,NA,1,0,0,NA,1,52,52,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,185
36,970,1037,1997,Martinson,2007,2007-07-23,flowering,NA,2,0,0,NA,2,63,68,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,442
22,971,1040,1997,Martinson,2007,2007-07-20,flowering,NA,1,5,27,NA,1,39,39,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,237
23,970,1061,1997,Aanenson,2007,2007-07-23,flowering,NA,1,9,27,NA,1,41,41,0,>80 aphids;2-10 ants;ant nest,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,187
27,981,1071,1997,NWlf,2007,2007-07-23,flowering,NA,1,0,NA,NA,1,46,46,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,110
31,963,1080,1997,NWlf,2007,2007-07-25,flowering,NA,1,5,28,NA,1,51,51,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,187
30,969,1096,1997,Nlf,2007,2007-07-20,flowering,NA,1,5,33,NA,1,51,51,0,>80 aphids;2-10 ants;ant nest,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,144
26,982,1099,1997,Nlf,2007,2007-07-20,flowering,NA,1,5,30,NA,1,31,31,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,17
21,971,1104,1997,Staff,2007,2007-07-23,flowering,NA,2,18,26,NA,1,19,45,1,>80 aphids;ant nest,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,194
23,963,1111,1997,Nessman,2007,2007-07-23,flowering,NA,1,8,23,NA,1,46,46,0,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,172
28,968,1117,1997,Nessman,2007,2007-07-24,fl based on dud & vd (includeForHdCt=0),NA,1,0,0,NA,0,13,13,0,>80 aphids;ant nest,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1997,1,1,0,0
29,964,1126,1997,Riley,2007,2007-07-20,flowering,NA,1,9,33,NA,1,61,61,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,153
23,976,1129,1997,Tplot/Tower,2007,2007-07-23,flowering,NA,1,8,25,NA,1,40,40,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,192
24,964,1134,1997,LoefflerC,2007,2007-07-20,flowering,NA,1,9,36,NA,1,68,68,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,250
24,972,1150,1997,Nessman,2007,2007-07-20,flowering,NA,1,14,38,NA,1,44,44,1,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,167
23,973,1155,1997,Staff,2007,2007-07-23,flowering,NA,1,5,25,NA,1,43,43,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,160
25,963,1159,1997,Riley,2007,2007-07-23,flowering,NA,2,0,0,NA,2,53,56,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,387
33,979,1162,1997,Staff,2007,2007-07-25,flowering,NA,2,0,NA,NA,1,18,45,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,203
20,960,1187,1997,Staff,2007,2007-07-23,flowering,NA,3,2,16,NA,3,30,46,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,3,396
26,962,1206,1997,Nessman,2007,2007-07-20,flowering,NA,2,59,37,NA,2,53,55,1,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,442
32,962,1218,1997,Staff,2007,2007-07-25,flowering,NA,2,4,24,NA,2,53,65,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,424
33,960,1219,1997,Nessman,2007,2007-07-25,flowering,NA,3,4,20,NA,2,8,38,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,275
35,960,1225,1997,Staff,2007,2007-07-23,flowering,NA,3,6,27,NA,3,41,48,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,3,549
35,962,1227,1997,Staff,2007,2007-07-23,flowering,NA,1,5,29,NA,1,47,47,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,213
37,960,1231,1997,Riley,2007,2007-07-19,flowering,NA,1,14,30,NA,1,33,33,0,11-80 aphids;ant nest,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,182
37,962,1233,1997,Riley,2007,2007-07-19,flowering,NA,3,0,0,NA,4,35,44,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,4,541
14,922,1239,1998,NA,2007,2007-07-23,flowering,NA,2,16,38,NA,2,72,79,0,11-80 aphids;2-10 ants;ant nest,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1998,1,1,2,350
15,931,1263,1998,NA,2007,2007-07-20,fl based on dud & vd (includeForHdCt=0),NA,1,6,NA,NA,0,29,29,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,0,0
15,933,1265,1998,NA,2007,2007-07-20,flowering,NA,3,3,24,NA,2,13,50,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,2,408
16,921,1268,1998,NA,2007,2007-07-22,fl based on dud & vd (includeForHdCt=0),NA,1,4,NA,NA,0,24,24,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,0,0
17,920,1282,1998,NA,2007,2007-07-20,flowering,NA,3,0,0,NA,3,26,66,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,2,283
18,921,1298,1998,NA,2007,2007-07-23,flowering,NA,1,3,25,NA,1,69,69,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,1,228
21,920,1342,1998,NA,2007,2007-07-20,flowering,NA,3,4,23,NA,3,44,50,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,3,468
23,922,1374,1998,NA,2007,2007-07-23,flowering,NA,1,0,0,NA,1,72,72,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,1,140
24,921,1388,1998,NA,2007,2007-07-20,flowering,NA,1,6,39,NA,1,48,48,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,1,16
24,922,1389,1998,NA,2007,2007-07-20,flowering,NA,1,8,26,NA,1,65,65,0,11-80 aphids;2-10 ants;ant nest,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1998,1,1,1,158
27,920,1432,1998,NA,2007,2007-07-23,fl based on dud & vd (includeForHdCt=0),NA,1,17,36,NA,0,50,50,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,0,0
42,952.33,1664,1999,nolf,2007,2007-07-27,flowering,NA,1,0,NA,NA,1,49,49,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,133
42,955.33,1673,1999,sign,2007,2007-07-27,flowering,NA,2,2,22,NA,2,52,53,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,399
42,956,1675,1999,Stapp,2007,2007-07-27,flowering,NA,2,23,31,NA,2,57,59,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,434
42,956.33,1676,1999,Stapp,2007,2007-07-27,flowering,NA,2,8,29,NA,2,54,56,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,354
43.33,944,1787,1999,sign,2007,2007-07-25,flowering,NA,2,0,NA,NA,2,27,39,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,239
43.33,945.33,1791,1999,nnwlf,2007,2007-07-25,flowering,NA,1,8,19,NA,1,47,47,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,186
43.33,946.33,1794,1999,nolf,2007,2007-07-25,flowering,NA,2,0,NA,NA,2,49,52,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,305
43.33,949,1802,1999,Stapp,2007,2007-07-25,flowering,NA,1,0,NA,NA,1,49,49,0,1 ant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,153
43.33,954,1817,1999,Stapp,2007,2007-07-25,flowering,NA,1,0,NA,NA,1,55,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,185
43.33,956,1823,1999,kj,2007,2007-07-25,flowering,NA,1,7,37,NA,1,59,59,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,170
43.33,956.33,1824,1999,eth,2007,2007-07-25,flowering,NA,2,6,29,NA,2,46,57,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,256
44,946,1867,1999,ness,2007,2007-07-25,flowering,NA,3,3,20,NA,3,57,61,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,3,542
44,946.33,1868,1999,sppE,2007,2007-07-25,flowering,NA,1,0,0,NA,1,45,45,0,11-80 aphids;thorn hopper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,169
44,949,1876,1999,wolf,2007,2007-07-25,flowering,NA,1,0,0,NA,1,42,42,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,87
44,952,1885,1999,rrxdc,2007,2007-07-25,flowering,NA,2,5,27,NA,2,42,54,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,396
44,952.33,1886,1999,rrx,2007,2007-07-25,flowering,NA,1,12,26,NA,1,52,52,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,114
44,953.33,1889,1999,kj,2007,2007-07-25,flowering,NA,2,13,30,NA,2,51,62,0,1 aphid,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,335
44,955,1894,1999,ness,2007,2007-07-25,flowering,NA,3,10,27,NA,3,49,53,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,3,456
45.33,944,2009,1999,yoh,2007,2007-07-25,flowering,NA,1,12,24,NA,1,44,44,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,184
45.33,944.33,2010,1999,Ri,2007,2007-07-25,fl based on dud & vd (includeForHdCt=0),NA,1,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,0,0
45.33,948.33,2022,1999,woody,2007,2007-07-26,flowering,NA,1,0,NA,NA,1,48,48,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,111
45.33,959.33,2055,1999,Ri,2007,2007-07-26,flowering,NA,1,9,30,NA,1,61,61,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,217
46,943,2080,1999,ness,2007,2007-07-24,flowering,NA,2,0,NA,NA,2,38,43,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,424
46,945,2086,1999,rrxdc,2007,2007-07-24,flowering,NA,1,7,24,NA,1,42,42,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,210
46,947,2092,1999,nrrx,2007,2007-07-24,flowering,NA,1,7,20,NA,1,29,29,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,192
46,949,2098,1999,Ri,2007,2007-07-24,flowering,NA,1,5,34,NA,1,62,62,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,181
46,951.33,2105,1999,NWLF,2007,2007-07-24,flowering,NA,1,0,0,NA,2,49,57,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,249
46,952,2107,1999,Ri,2007,2007-07-24,flowering,NA,2,37,35,NA,2,45,49,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,66
46,954,2113,1999,Ri,2007,2007-07-27,flowering,NA,1,3,18,NA,1,56,56,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,158
46,955,2116,1999,ness,2007,2007-07-27,flowering,NA,1,3,19,NA,1,51,51,0,1 ant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,254
46,955.33,2117,1999,Stapp,2007,2007-07-27,flowering,NA,1,0,NA,NA,1,37,37,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,216
47.33,947,2240,1999,Stapp,2007,2007-07-27,flowering,NA,1,23,29,NA,1,56,56,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,224
47.33,948.33,2244,1999,LF,2007,2007-07-31,flowering,NA,1,0,0,NA,1,44,44,0,2-10 aphids;2-10 ants;ant nest,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,172
47.33,949,2246,1999,ness,2007,2007-07-31,flowering,NA,1,15,34,NA,1,62,62,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,205
47.33,950.33,2250,1999,eth,2007,2007-07-31,flowering,NA,1,10,28,NA,1,55,55,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,144
47.33,951.33,2253,1999,LIH,2007,2007-07-31,flowering,NA,2,7,28,NA,2,55,58,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,326
47.33,954.33,2262,1999,kj,2007,2007-07-31,flowering,NA,1,0,0,NA,1,41,41,0,2-10 ants,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,115
47.33,955.33,2265,1999,kj,2007,2007-07-31,fl based on dud & vd (includeForHdCt=0),NA,1,3,24,NA,0,33,57,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,0,0
48,943,2302,1999,Ri,2007,2007-07-27,flowering,NA,1,0,0,NA,1,48,48,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,153
48,944,2305,1999,nrrx,2007,2007-07-27,flowering,NA,1,0,0,NA,2,42,48,0,wht fuzzy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,1999,1,1,2,258
48,944.33,2306,1999,Stapp,2007,2007-07-27,flowering,NA,1,14,25,NA,1,40,40,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,126
48,949,2320,1999,Stapp,2007,2007-07-27,flowering,NA,1,20,26,NA,1,54,54,0,ant nest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,196
48,949.33,2321,1999,ness,2007,2007-07-27,flowering,NA,1,11,30,NA,1,47,47,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,201
48,950.33,2324,1999,LF,2007,2007-07-27,flowering,NA,3,0,0,NA,3,43,52,0,2-10 ants,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,3,398
48,952.33,2330,1999,ness,2007,2007-07-27,flowering,NA,2,9,31,NA,2,57,58,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,430
48,953,2332,1999,sign,2007,2007-07-27,flowering,NA,2,3,23,NA,2,49,54,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,385
48,955,2338,1999,NWLF,2007,2007-07-27,flowering,NA,2,6,25,NA,2,58,58,0,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,360
48,958,2347,1999,nrrx,2007,2007-07-27,fl based on dud & vd (includeForHdCt=0),NA,1,5,22,NA,0,3,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,0,0
49.33,938.33,2436,1999,woody,2007,2007-07-25,flowering,NA,1,0,0,NA,1,35,35,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,34
49.33,944.33,2454,1999,LF,2007,2007-07-25,flowering,NA,1,0,0,NA,1,35,35,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,138
49.33,946.33,2460,1999,rrxdc,2007,2007-07-25,flowering,NA,1,23,24,NA,1,40,40,0,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,154
49.33,948.33,2466,1999,rrx,2007,2007-07-25,flowering,NA,2,0,NA,NA,2,52,52,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,303
49.33,949,2468,1999,Stapp,2007,2007-07-27,flowering,NA,1,0,0,NA,2,29,42,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,83
49.33,949.33,2469,1999,LC,2007,2007-07-27,flowering,NA,1,0,0,NA,1,69,69,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,228
49.33,951,2474,1999,wolf,2007,2007-07-27,flowering,NA,1,0,0,NA,1,57,57,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,163
49.33,954.33,2484,1999,nnwlf,2007,2007-07-27,flowering,NA,1,8,18,NA,1,34,34,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,183
49.33,955,2486,1999,sppE,2007,2007-07-27,flowering,NA,1,12,29,NA,1,52,52,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,214
49.33,955.33,2487,1999,Ri,2007,2007-07-27,flowering,NA,2,17,31,NA,2,48,58,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,2,495
49.33,956,2489,1999,kj,2007,2007-07-27,flowering,NA,1,13,29,NA,1,56,56,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,218
17,959,1,1996,Lf,2008,2008-08-19,flowering,NA,1,7,20,NA,1,38,38,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,143
17,957,3,1996,Eriley,2008,2008-08-19,flowering,NA,5,11,29,NA,6,48,55,0,2-10 ants;11-80 aphids,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,6,1157
