row,pos,cgPlaId,expNm,siteOfOriginPedigree,measureYr,measureDt,plaStatusDesc,basalRosetteCt,floweringRosetteCt,basalLfCt,longestBasalLf,longestCaulineLf,hdct,minHdHeight,maxHdHeight,wrinkledLvsPres,insects,ant1,ant2to10,antGT10,aphid1,aphid2to10,aphid11to80,aphidGT80,lfMiner,lfRolled,antNest,lfHopper,pupa,eggSac,beetle,grasshopper,spittle,whtFuzzy,whtScary,other(Note),insectsNote
33.00,959.00,101,1996,SPP,2006,2006-07-19,basal,2,0,9,25,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,959.00,101,1996,SPP,2010,2010-07-16,basal,2,0,7,22,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,959.00,101,1996,SPP,2011,2011-08-16,basal,2,0,7,20,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,959.00,101,1996,SPP,2012,2012-07-06,basal,2,0,8,24,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,958.00,102,1996,SPP,2004,2004-08-09,flowering,,,22,33,,2,23,32,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,958.00,102,1996,SPP,2007,2007-07-25,flowering,,1,27,34,,1,44,44,1,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,958.00,102,1996,SPP,2008,2008-08-19,flowering,,1,27,27,,1,45,45,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,958.00,102,1996,SPP,2009,2009-07-31,flowering,4,3,20,27,,3,47,50,,>80 aphids;2-10 ants;ant nest,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,958.00,102,1996,SPP,2011,2011-07-22,flowering,7,1,28,26,21,1,36,36,,11-80 aphids;>10 ants,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,958.00,102,1996,SPP,2005,2005-08-11,basal,4,0,25,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,958.00,102,1996,SPP,2006,2006-07-19,basal,6,0,27,30,,,,,,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,958.00,102,1996,SPP,2010,2010-07-16,basal,11,0,35,28,,,,,,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,958.00,102,1996,SPP,2012,2012-07-06,basal,9,0,39,25,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,957.00,103,1996,Nessman,2004,2004-08-09,flowering,,,0,0,,1,55,55,,11-80 aphids;2-10 ants;other (Note),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Pupa case
33.00,957.00,103,1996,Nessman,2009,2009-07-31,flowering,0,1,0,0,,1,44,44,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,957.00,103,1996,Nessman,2012,2012-07-06,flowering,0,2,0,0,19,0,10,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,957.00,103,1996,Nessman,2005,2005-08-11,basal,2,0,6,20,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,957.00,103,1996,Nessman,2006,2006-07-19,basal,2,0,7,20,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,957.00,103,1996,Nessman,2007,2007-07-25,basal,1,0,4,21,,,,,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,957.00,103,1996,Nessman,2008,2008-08-19,basal,1,0,6,21,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,957.00,103,1996,Nessman,2010,2010-07-16,basal,2,0,7,22,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,957.00,103,1996,Nessman,2011,2011-07-22,basal,2,0,11,22,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,956.00,104,1996,Eriley,2007,2007-07-25,flowering,,1,4,15,,1,28,28,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,956.00,104,1996,Eriley,2004,2004-08-09,basal,2,0,11,23,,,,,1,11-80 aphids;1 ant;ant nest,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,956.00,104,1996,Eriley,2005,2005-08-11,basal,3,0,14,26,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,956.00,104,1996,Eriley,2006,2006-07-19,basal,4,0,17,28,,,,,,11-80 aphids;ant nest,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,956.00,104,1996,Eriley,2008,2008-08-19,basal,6,0,16,16,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,956.00,104,1996,Eriley,2009,2009-07-31,basal,4,0,17,19,,,,,,ant nest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,956.00,104,1996,Eriley,2010,2010-07-16,basal,5,0,18,21,,,,,,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,956.00,104,1996,Eriley,2011,2011-07-22,basal,6,0,20,20,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,956.00,104,1996,Eriley,2012,2012-07-06,basal,6,0,22,26,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,955.00,105,1996,Lf,2004,2004-08-08,staple or wooden stake,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,955.00,105,1996,Lf,2005,2005-08-11,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,955.00,105,1996,Lf,2006,2006-07-19,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,955.00,105,1996,Lf,2007,2007-07-25,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,955.00,105,1996,Lf,2008,2008-08-19,staple or wooden stake,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,955.00,105,1996,Lf,2009,2009-07-31,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,955.00,105,1996,Lf,2010,2010-07-15,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,955.00,105,1996,Lf,2011,2011-07-22,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,955.00,105,1996,Lf,2012,2012-07-06,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,954.00,106,1996,Eriley,2004,2004-08-08,basal,1,0,5,28,,,,,,11-80 aphids;fuzzy white creature,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,954.00,106,1996,Eriley,2005,2005-08-11,basal,1,0,5,30,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,954.00,106,1996,Eriley,2006,2006-07-19,basal,3,0,44,13,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,954.00,106,1996,Eriley,2007,2007-07-25,basal,2,0,25,7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,954.00,106,1996,Eriley,2009,2009-07-31,basal,1,0,10,11,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,954.00,106,1996,Eriley,2010,2010-07-15,can't find,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,954.00,106,1996,Eriley,2011,2011-07-22,can't find,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,954.00,106,1996,Eriley,2012,2012-07-06,can't find,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,954.00,106,1996,Eriley,2008,2008-08-19,basal based on subsequent yrs data,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,953.00,107,1996,AA,2004,2004-08-08,flowering,,,0,0,,2,42,62,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,953.00,107,1996,AA,2006,2006-07-19,flowering,,1,15,24,,1,34,34,,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,953.00,107,1996,AA,2007,2007-07-25,flowering,,2,8,26,,2,41,55,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,953.00,107,1996,AA,2008,2008-08-19,flowering,,2,20,23,,2,55,55,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,953.00,107,1996,AA,2009,2009-07-31,flowering,3,2,16,23,,3,27,61,,2-10 aphids;ant nest,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,953.00,107,1996,AA,2010,2010-07-15,flowering,2,2,9,26,16,2,62,64,,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,953.00,107,1996,AA,2012,2012-07-06,flowering,1,3,7,31,19,3,4,42,,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,953.00,107,1996,AA,2005,2005-08-11,basal,3,0,13,27,,,,,,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,953.00,107,1996,AA,2011,2011-07-22,basal,5,0,31,26,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,952.00,108,1996,Nessman,2004,2004-08-08,flowering,,,10,28,,3,32,49,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,952.00,108,1996,Nessman,2007,2007-07-25,flowering,,4,7,22,,3,4,32,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,952.00,108,1996,Nessman,2009,2009-07-31,flowering,6,1,29,21,,1,35,35,,>80 aphids;ant nest,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,952.00,108,1996,Nessman,2010,2010-07-15,flowering,3,3,22,27,20,2,33,40,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,952.00,108,1996,Nessman,2011,2011-07-22,flowering,3,1,20,28,20,0,42,42,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,952.00,108,1996,Nessman,2012,2012-07-06,flowering,4,1,11,24,,,,,,2-10 aphids;1 ant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,952.00,108,1996,Nessman,2005,2005-08-11,basal,4,0,14,20,,,,,1,ant nest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,952.00,108,1996,Nessman,2006,2006-07-19,basal,6,0,23,23,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,952.00,108,1996,Nessman,2008,2008-08-19,basal,8,0,24,21,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,951.00,109,1996,SPP,2004,2004-08-08,flowering,,,5,29,,1,50,50,,2-10 aphids;fuzzy white creature,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 fuzzy
33.00,951.00,109,1996,SPP,2005,2005-08-11,flowering,,1,4,28,,1,45,45,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,951.00,109,1996,SPP,2007,2007-07-25,flowering,,1,4,25,,1,57,57,,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,951.00,109,1996,SPP,2009,2009-07-31,flowering,0,3,0,0,,3,48,51,,11-80 aphids;1 ant;ant nest,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,951.00,109,1996,SPP,2006,2006-07-19,basal,2,0,11,35,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,951.00,109,1996,SPP,2008,2008-08-19,basal,3,0,13,25,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,951.00,109,1996,SPP,2010,2010-07-15,basal,3,0,11,23,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,951.00,109,1996,SPP,2011,2011-07-22,basal,3,0,9,26,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,951.00,109,1996,SPP,2012,2012-07-06,basal,3,0,14,29,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,950.00,110,1996,SPP,2007,2007-07-25,flowering,,2,0,,,2,47,59,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,950.00,110,1996,SPP,2009,2009-07-31,flowering,2,2,17,23,,2,58,61,,2-10 aphids;2-10 ants;ant nest,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,950.00,110,1996,SPP,2010,2010-07-15,flowering,2,1,6,32,29,1,64,64,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,950.00,110,1996,SPP,2012,2012-07-06,flowering,4,1,14,31,24,1,59,59,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,950.00,110,1996,SPP,2004,2004-08-08,basal,3,0,8,26,,,,,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,950.00,110,1996,SPP,2005,2005-08-11,basal,2,0,6,28,,,,,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,950.00,110,1996,SPP,2006,2006-07-19,basal,2,0,10,24,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,950.00,110,1996,SPP,2008,2008-08-19,basal,5,0,28,22,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,950.00,110,1996,SPP,2011,2011-07-22,basal,2,0,10,25,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,949.00,111,1996,Eriley,2004,2004-08-08,basal,3,0,9,29,,,,,,1 ant;fuzzy white creature,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,949.00,111,1996,Eriley,2005,2005-08-11,basal,1,0,3,17,,,,,,other (Note),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1 brn sac 8 mm
33.00,949.00,111,1996,Eriley,2006,2006-07-19,basal,2,0,9,19,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,949.00,111,1996,Eriley,2007,2007-07-25,basal,1,0,7,11,,,,,1,11-80 aphids;ant nest,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,949.00,111,1996,Eriley,2008,2008-08-19,basal,4,0,8,17,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,949.00,111,1996,Eriley,2009,2009-07-31,basal,4,0,8,19,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,949.00,111,1996,Eriley,2010,2010-07-15,basal,4,0,12,22,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,949.00,111,1996,Eriley,2011,2011-07-22,basal,3,0,11,22,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,949.00,111,1996,Eriley,2012,2012-07-06,basal,4,0,15,24,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,948.00,112,1996,SPP,2005,2005-08-11,flowering,,2,5,28,,2,31,32,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,948.00,112,1996,SPP,2008,2008-08-19,flowering,,2,16,29,,2,51,53,,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,948.00,112,1996,SPP,2009,2009-07-31,flowering,5,1,24,29,,1,51,51,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,948.00,112,1996,SPP,2010,2010-07-15,flowering,6,1,24,27,25,1,52,52,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,948.00,112,1996,SPP,2012,2012-07-06,flowering,1,7,4,20,18,7,38,50,,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,948.00,112,1996,SPP,2004,2004-08-08,basal,2,0,12,34,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,948.00,112,1996,SPP,2006,2006-07-19,basal,5,0,22,34,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,948.00,112,1996,SPP,2007,2007-07-25,basal,4,0,20,30,,,,,1,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,948.00,112,1996,SPP,2011,2011-07-22,basal,8,0,35,24,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,947.00,113,1996,Eriley,2004,2004-08-08,flowering,,,22,38,,3,61,70,,11-80 aphids;>10 ants,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,947.00,113,1996,Eriley,2005,2005-08-11,flowering,,3,10,38,,4,45,72,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,947.00,113,1996,Eriley,2007,2007-07-25,flowering,,1,24,35,,1,62,62,,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,947.00,113,1996,Eriley,2008,2008-08-19,flowering,,2,18,34,,2,59,62,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,947.00,113,1996,Eriley,2010,2010-07-15,flowering,7,1,32,35,26,1,59,59,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,947.00,113,1996,Eriley,2011,2011-07-22,flowering,2,6,9,30,30,6,43,60,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,947.00,113,1996,Eriley,2012,2012-07-06,flowering,8,1,36,35,24,0,18,18,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,947.00,113,1996,Eriley,2006,2006-07-19,basal,7,0,27,38,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,947.00,113,1996,Eriley,2009,2009-07-31,basal,6,0,27,37,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,946.00,114,1996,Eriley,2005,2005-08-11,flowering,,1,0,0,,1,48,48,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,946.00,114,1996,Eriley,2007,2007-07-25,flowering,,1,7,32,,1,66,66,,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,946.00,114,1996,Eriley,2011,2011-07-22,flowering,2,2,9,25,24,2,59,67,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,946.00,114,1996,Eriley,2012,2012-07-06,flowering,0,2,0,0,22,2,55,63,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,946.00,114,1996,Eriley,2006,2006-07-19,basal,2,0,10,27,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,946.00,114,1996,Eriley,2008,2008-08-19,basal,2,0,10,31,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,946.00,114,1996,Eriley,2009,2009-07-31,basal,3,0,13,32,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,946.00,114,1996,Eriley,2010,2010-07-15,basal,3,0,15,33,,,,,,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,946.00,114,1996,Eriley,2004,2004-08-08,fl based on dud & vd (includeForHdCt=0),,,1,0,,0,8,8,1,2-10 aphids;ant nest;flea beetle,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
33.00,945.00,115,1996,AA,2006,2006-07-19,flowering,,4,7,20,,4,34,43,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,945.00,115,1996,AA,2007,2007-07-25,flowering,,3,29,28,,3,40,48,,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,945.00,115,1996,AA,2011,2011-07-22,flowering,5,1,20,33,26,1,56,56,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,945.00,115,1996,AA,2005,2005-08-11,basal,6,0,17,38,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,945.00,115,1996,AA,2008,2008-08-19,basal,11,0,40,25,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,945.00,115,1996,AA,2009,2009-07-31,basal,7,0,32,34,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,945.00,115,1996,AA,2010,2010-07-15,basal,8,0,40,35,,,,,,11-80 aphids;2-10 ants;ant nest,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,945.00,115,1996,AA,2012,2012-07-06,basal,9,0,26,23,,,,,1,2-10 aphids;ant nest,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,945.00,115,1996,AA,2004,2004-08-08,fl based on dud & vd (includeForHdCt=0),,,21,27,,0,3,3,1,>80 aphids;2-10 ants;ant nest;flea beetle,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,
33.00,944.00,116,1996,Eriley,2004,2004-08-08,flowering,,,13,28,,4,2,67,,1 ant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,944.00,116,1996,Eriley,2005,2005-08-11,flowering,,2,50,37,,2,53,60,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,944.00,116,1996,Eriley,2006,2006-07-19,flowering,,7,17,27,,7,35,58,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,944.00,116,1996,Eriley,2007,2007-07-25,flowering,,2,51,33,,2,49,56,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,944.00,116,1996,Eriley,2008,2008-08-19,flowering,,5,45,31,,5,44,56,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,944.00,116,1996,Eriley,2009,2009-07-31,flowering,10,5,55,36,,4,11,62,,>80 aphids;1 ant;ant nest,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,944.00,116,1996,Eriley,2010,2010-07-15,flowering,18,1,79,33,25,1,56,56,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ladybug
33.00,944.00,116,1996,Eriley,2011,2011-07-22,flowering,19,1,78,30,26,1,51,51,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,944.00,116,1996,Eriley,2012,2012-07-06,flowering,16,4,60,40,26,0,8,32,,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,943.00,117,1996,SPP,2004,2004-08-08,flowering,,,12,27,,5,15,65,,11-80 aphids;flea beetle,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Add 1 flea btl
33.00,943.00,117,1996,SPP,2005,2005-08-11,flowering,,1,28,31,,1,70,70,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,943.00,117,1996,SPP,2006,2006-07-19,flowering,,5,13,22,,5,34,62,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,943.00,117,1996,SPP,2007,2007-07-25,flowering,,2,14,29,,2,64,65,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,943.00,117,1996,SPP,2008,2008-08-19,flowering,,3,28,24,,3,49,57,,2-10 ants;11-80 aphids,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,943.00,117,1996,SPP,2009,2009-07-31,flowering,7,6,18,24,,6,46,58,,>80 aphids;1 ant;ant nest,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
33.00,943.00,117,1996,SPP,2011,2011-07-22,flowering,10,1,29,24,19,1,55,55,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,943.00,117,1996,SPP,2010,2010-07-15,basal,12,0,53,29,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,943.00,117,1996,SPP,2012,2012-07-06,basal,16,0,55,33,,,,,,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
33.00,942.00,118,1996,Eriley,2005,2005-08-11,flowering,,3,15,36,,3,30,76,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
